-0.475,-0.475,12.75,13,22.1075,22.8512,-8.4491,-7.98597,30.2409,31.1529,13.7584,14.7652
-0.475,-0.475,13,13.25,22.5582,23.305,-8.61937,-8.15228,30.8609,31.7739,14.0389,15.0527
-0.475,-0.475,13.25,13.5,23.0089,23.7588,-8.78964,-8.31858,31.481,32.395,14.3193,15.3401
-0.475,-0.475,13.5,13.75,23.4597,24.2125,-8.95992,-8.48489,32.101,33.016,14.5998,15.6276
-0.475,-0.475,13.75,14,23.9104,24.6663,-9.13019,-8.6512,32.7211,33.637,14.8803,15.915
-0.475,-0.475,14,14.25,24.3611,25.12,-9.30046,-8.81751,33.3411,34.258,15.1607,16.2024
-0.475,-0.475,14.25,14.5,24.8118,25.5738,-9.47073,-8.98381,33.9612,34.879,15.4412,16.4899
-0.475,-0.475,14.5,14.75,25.2625,26.0276,-9.641,-9.15012,34.5812,35.5,15.7217,16.7773
-0.475,-0.475,14.75,15,25.7133,26.4813,-9.81127,-9.31643,35.2013,36.121,16.0021,17.0647
-0.475,-0.425,1,1.25,0.930903,1.54684,-0.404087,-0.151921,1.08765,1.9461,0.617042,1.30469
-0.475,-0.425,1.25,1.5,1.39103,2.00973,-0.558469,-0.302137,1.70074,2.56063,0.922803,1.61736
-0.475,-0.425,1.5,1.75,1.85116,2.47263,-0.71285,-0.452354,2.31384,3.17516,1.22856,1.93002
-0.475,-0.425,1.75,2,2.31129,2.93552,-0.867232,-0.60257,2.92693,3.78969,1.53433,2.24269
-0.475,-0.425,2,2.25,2.77142,3.39842,-1.02161,-0.752787,3.54002,4.40422,1.84009,2.55535
-0.475,-0.425,2.25,2.5,3.23155,3.86131,-1.17599,-0.903003,4.15312,5.01875,2.14585,2.86802
-0.475,-0.425,2.5,2.75,3.69168,4.32421,-1.33038,-1.05322,4.76621,5.63328,2.45161,3.18069
-0.475,-0.425,2.75,3,4.15181,4.7871,-1.48476,-1.20344,5.37931,6.24781,2.75737,3.49335
-0.475,-0.425,3,3.25,4.61194,5.25,-1.63914,-1.35365,5.9924,6.86234,3.06313,3.80602
-0.475,-0.425,3.25,3.5,5.07207,5.71289,-1.79352,-1.50387,6.60549,7.47686,3.36889,4.11868
-0.475,-0.425,3.5,3.75,5.5322,6.17579,-1.9479,-1.65409,7.21859,8.09139,3.67465,4.43135
-0.475,-0.425,3.75,4,5.99233,6.63869,-2.10228,-1.8043,7.83168,8.70592,3.98042,4.74402
-0.475,-0.425,4,4.25,6.45246,7.10158,-2.25667,-1.95452,8.44478,9.32045,4.28618,5.05668
-0.475,-0.425,4.25,4.5,6.91259,7.56448,-2.41105,-2.10474,9.05787,9.93498,4.59194,5.36935
-0.475,-0.425,4.5,4.75,7.37272,8.02737,-2.56543,-2.25495,9.67096,10.5495,4.8977,5.68201
-0.475,-0.425,4.75,5,7.83285,8.49027,-2.71981,-2.40517,10.2841,11.164,5.20346,5.99468
-0.475,-0.425,5,5.25,8.29298,8.95316,-2.87419,-2.55538,10.8972,11.7786,5.50922,6.30735
-0.475,-0.425,5.25,5.5,8.75311,9.41606,-3.02857,-2.7056,11.5102,12.3931,5.81498,6.62001
-0.475,-0.425,5.5,5.75,9.21324,9.87895,-3.18296,-2.85582,12.1233,13.0076,6.12074,6.93268
-0.475,-0.425,5.75,6,9.67337,10.3418,-3.33734,-3.00603,12.7364,13.6222,6.4265,7.24534
-0.475,-0.425,6,6.25,10.1335,10.8047,-3.49172,-3.15625,13.3495,14.2367,6.73227,7.55801
-0.475,-0.425,6.25,6.5,10.5936,11.2676,-3.6461,-3.30647,13.9626,14.8512,7.03803,7.87068
-0.475,-0.425,6.5,6.75,11.0538,11.7305,-3.80048,-3.45668,14.5757,15.4657,7.34379,8.18334
-0.475,-0.425,6.75,7,11.5139,12.1934,-3.95486,-3.6069,15.1888,16.0803,7.64955,8.49601
-0.475,-0.425,7,7.25,11.974,12.6563,-4.10924,-3.75712,15.8019,16.6948,7.95531,8.80867
-0.475,-0.425,7.25,7.5,12.4342,13.1192,-4.26363,-3.90733,16.415,17.3093,8.26107,9.12134
