-0.171,8,8.5,10.3462,80.3963,-61.0012,25.7494,-0.43972,126.434,-43.6641,99.1548
-0.171,8.5,9,12.0482,84.2033,-63.5879,26.2252,1.48781,132.126,-44.3772,103.266
-0.171,9,9.5,13.7502,88.0103,-66.1747,26.7009,3.41534,137.819,-45.0904,107.377
-0.171,9.5,10,15.4522,91.8172,-68.7615,27.1767,5.34287,143.511,-45.8035,111.488
-0.171,10,10.5,17.1542,95.6242,-71.3483,27.6525,7.2704,149.204,-46.5167,115.599
-0.171,10.5,11,18.8562,99.4312,-73.935,28.1283,9.19793,154.896,-47.2298,119.71
-0.171,11,11.5,20.5582,103.238,-76.5218,28.6041,11.1255,160.589,-47.943,123.822
-0.171,11.5,12,22.2602,107.045,-79.1086,29.0799,13.053,166.281,-48.6561,127.933
-0.171,12,12.5,23.9622,110.852,-81.6954,29.5556,14.9805,171.973,-49.3693,132.044
-0.171,12.5,13,25.6642,114.659,-84.2821,30.0314,16.908,177.666,-50.0824,136.155
-0.171,13,13.5,27.3662,118.466,-86.8689,30.5072,18.8356,183.358,-50.7956,140.266
-0.171,13.5,14,29.0682,122.273,-89.4557,30.983,20.7631,189.051,-51.5087,144.377
-0.171,14,14.5,30.7702,126.08,-92.0424,31.4588,22.6906,194.743,-52.2219,148.488
-0.171,14.5,15,32.4722,129.887,-94.6292,31.9346,24.6182,200.436,-52.935,152.6
-0.171,15,15.5,34.1742,133.694,-97.216,32.4103,26.5457,206.128,-53.6482,156.711
-0.171,15.5,16,35.8762,137.501,-99.8028,32.8861,28.4732,211.821,-54.3613,160.822
-0.171,16,16.5,37.5782,141.308,-102.39,33.3619,30.4007,217.513,-55.0745,164.933
-0.171,16.5,17,39.28,145.115,-104.976,33.8377,32.3281,223.205,-55.7878,169.044
-0.171,17,17.5,40.9819,148.922,-107.563,34.3135,34.2555,228.898,-56.5011,173.155
-0.171,17.5,18,42.6838,152.729,-110.15,34.7893,36.1829,234.59,-57.2144,177.266
-0.171,18,18.5,44.3856,156.536,-112.737,35.265,38.1103,240.283,-57.9277,181.378
-0.171,18.5,19,46.0875,160.343,-115.323,35.7408,40.0377,245.975,-58.641,185.489
-0.171,19,19.5,47.7894,164.15,-117.91,36.2166,41.9651,251.668,-59.3542,189.6
-0.171,19.5,20,49.4913,167.957,-120.497,36.6924,43.8925,257.36,-60.0675,193.711
-0.171,20,20.5,51.1931,171.764,-123.084,37.1682,45.8199,263.053,-60.7808,197.822
-0.171,20.5,21,52.895,175.571,-125.67,37.6439,47.7473,268.745,-61.4941,201.933
-0.171,21,21.5,54.5969,179.378,-128.257,38.1197,49.6747,274.437,-62.2074,206.044
-0.171,21.5,22,56.2987,183.185,-130.844,38.5955,51.6021,280.13,-62.9207,210.155
-0.153,8,8.5,11.7125,80.7924,-59.825,28.4313,-3.46511,127.364,-41.9494,103.061
-0.153,8.5,9,13.4901,84.6266,-62.3495,29.0729,-1.70451,133.098,-42.5431,107.383
-0.153,9,9.5,15.2677,88.4608,-64.8741,29.7145,0.0560987,138.832,-43.1367,111.706
-0.153,9.5,10,17.0453,92.2951,-67.3987,30.3561,1.81671,144.566,-43.7303,116.028
-0.153,10,10.5,18.8229,96.1293,-69.9233,30.9977,3.57731,150.3,-44.3239,120.351
-0.153,10.5,11,20.6005,99.9635,-72.4478,31.6393,5.33792,156.035,-44.9175,124.673
-0.153,11,11.5,22.3781,103.798,-74.9724,32.2809,7.09852,161.769,-45.5111,128.995
-0.153,11.5,12,24.1557,107.632,-77.497,32.9225,8.85913,167.503,-46.1048,133.318
-0.153,12,12.5,25.9333,111.466,-80.0215,33.5641,10.6197,173.237,-46.6984,137.64
-0.153,12.5,13,27.7109,115.3,-82.5461,34.2057,12.3803,178.971,-47.292,141.963
-0.153,13,13.5,29.4885,119.135,-85.0707,34.8473,14.1409,184.706,-47.8856,146.285
-0.153,13.5,14,31.2661,122.969,-87.5952,35.4889,15.9016,190.44,-48.4792,150.608
-0.153,14,14.5,33.0438,126.803,-90.1198,36.1304,17.6622,196.174,-49.0728,154.93
-0.153,14.5,15,34.8213,130.637,-92.6444,36.772,19.4227,201.908,-49.6665,159.253
-0.153,15,15.5,36.5987,134.472,-95.1689,37.4145,21.1823,207.642,-50.2603,163.576
-0.153,15.5,16,38.3762,138.306,-97.6935,38.057,22.9418,213.377,-50.8541,167.9
-0.153,16,16.5,40.1536,142.14,-100.218,38.6995,24.7013,219.111,-51.4478,172.223
-0.153,16.5,17,41.9311,145.974,-102.743,39.342,26.4608,224.845,-52.0416,176.546
-0.153,17,17.5,43.7086,149.808,-105.267,39.9845,28.2203,230.579,-52.6354,180.87
-0.153,17.5,18,45.486,153.643,-107.792,40.627,29.9799,236.314,-53.2291,185.193
-0.153,18,18.5,47.2635,157.477,-110.316,41.2695,31.7394,242.048,-53.8229,189.516
-0.153,18.5,19,49.0409,161.311,-112.841,41.9121,33.4989,247.782,-54.4167,193.84
-0.153,19,19.5,50.8184,165.145,-115.365,42.5546,35.2584,253.516,-55.0104,198.163
-0.153,19.5,20,52.5958,168.98,-117.89,43.1971,37.0179,259.25,-55.6042,202.487
-0.153,20,20.5,54.3733,172.814,-120.415,43.8396,38.7774,264.985,-56.198,206.81
-0.153,20.5,21,56.1507,176.648,-122.939,44.4821,40.537,270.719,-56.7917,211.133
-0.153,21,21.5,57.9282,180.482,-125.464,45.1246,42.2965,276.453,-57.3855,215.457
-0.153,21.5,22,59.7057,184.316,-127.988,45.7671,44.056,282.187,-57.9793,219.78
-0.135,8,8.5,13.1049,80.9848,-58.4694,31.0568,-6.461,127.963,-40.0563,106.733
-0.135,8.5,9,14.9584,84.8352,-60.9223,31.8629,-4.86838,133.721,-40.5217,111.256
-0.135,9,9.5,16.8119,88.6857,-63.3752,32.6696,-3.2765,139.48,-40.9871,115.779
-0.135,9.5,10,18.6654,92.5362,-65.8281,33.4763,-1.68463,145.238,-41.4525,120.302
-0.135,10,10.5,20.519,96.3866,-68.281,34.283,-0.0927558,150.996,-41.918,124.825
-0.135,10.5,11,22.3725,100.237,-70.734,35.0897,1.49912,156.755,-42.3834,129.349
-0.135,11,11.5,24.226,104.088,-73.1869,35.8964,3.09099,162.513,-42.8488,133.872
-0.135,11.5,12,26.0795,107.938,-75.6398,36.7031,4.68287,168.271,-43.3142,138.395
-0.135,12,12.5,27.9331,111.788,-78.0927,37.5098,6.27474,174.03,-43.7797,142.918
-0.135,12.5,13,29.7866,115.639,-80.5456,38.3165,7.86661,179.788,-44.2451,147.441
-0.135,13,13.5,31.6401,119.489,-82.9986,39.1232,9.45844,185.546,-44.7106,151.965
-0.135,13.5,14,33.4934,123.34,-85.4515,39.9299,11.0501,191.305,-45.1761,156.488
-0.135,14,14.5,35.3468,127.19,-87.9044,40.7366,12.6419,197.063,-45.6417,161.011
-0.135,14.5,15,37.2001,131.041,-90.3573,41.5433,14.2336,202.821,-46.1073,165.534
-0.135,15,15.5,39.0535,134.891,-92.8102,42.35,15.8253,208.58,-46.5729,170.057
-0.135,15.5,16,40.9069,138.742,-95.2632,43.1567,17.417,214.338,-47.0385,174.581
-0.135,16,16.5,42.7602,142.592,-97.7161,43.9634,19.0087,220.096,-47.5041,179.104
-0.135,16.5,17,44.6136,146.443,-100.169,44.7701,20.6004,225.855,-47.9697,183.627
-0.135,17,17.5,46.4669,150.293,-102.622,45.5768,22.1921,231.613,-48.4353,188.15
-0.135,17.5,18,48.3203,154.144,-105.075,46.3835,23.7838,237.371,-48.9008,192.673
-0.135,18,18.5,50.1737,157.994,-107.528,47.1902,25.3755,243.13,-49.3664,197.197
-0.135,18.5,19,52.027,161.844,-109.981,47.9969,26.9672,248.888,-49.832,201.72
-0.135,19,19.5,53.8804,165.695,-112.434,48.8036,28.5589,254.646,-50.2976,206.243
-0.135,19.5,20,55.7337,169.545,-114.887,49.6104,30.1506,260.405,-50.7632,210.766
-0.135,20,20.5,57.5871,173.396,-117.339,50.4171,31.7424,266.163,-51.2288,215.289
-0.135,20.5,21,59.4405,177.246,-119.792,51.2238,33.3341,271.921,-51.6944,219.813
-0.135,21,21.5,61.2938,181.097,-122.245,52.0305,34.9258,277.68,-52.16,224.336
-0.135,21.5,22,63.1472,184.947,-124.698,52.8372,36.5175,283.438,-52.6256,228.859
-0.117,8,8.5,14.5207,80.9689,-56.9345,33.6206,-9.41876,128.222,-37.9797,110.155
-0.117,8.5,9,16.4503,84.8244,-59.3063,34.5887,-7.99408,133.986,-38.3081,114.865
-0.117,9,9.5,18.3799,88.6798,-61.6782,35.5567,-6.56939,139.751,-38.6364,119.575
-0.117,9.5,10,20.3095,92.5352,-64.05,36.5247,-5.14471,145.515,-38.9648,124.284
-0.117,10,10.5,22.2391,96.3906,-66.4219,37.4928,-3.72002,151.279,-39.2932,128.994
-0.117,10.5,11,24.1687,100.246,-68.7937,38.4608,-2.29534,157.043,-39.6216,133.703
-0.117,11,11.5,26.0983,104.101,-71.1656,39.4288,-0.870655,162.807,-39.9499,138.413
-0.117,11.5,12,28.0279,107.957,-73.5374,40.3969,0.554029,168.571,-40.2783,143.123
-0.117,12,12.5,29.9574,111.812,-75.9093,41.3649,1.97858,174.335,-40.6068,147.832
-0.117,12.5,13,31.8868,115.668,-78.2811,42.3329,3.40309,180.1,-40.9354,152.542
-0.117,13,13.5,33.8162,119.523,-80.6529,43.301,4.82759,185.864,-41.2639,157.251
-0.117,13.5,14,35.7457,123.379,-83.0248,44.269,6.25209,191.628,-41.5925,161.961
-0.117,14,14.5,37.6751,127.234,-85.3966,45.237,7.67659,197.392,-41.9211,166.671
-0.117,14.5,15,39.6045,131.089,-87.7685,46.2051,9.10109,203.156,-42.2496,171.38
-0.117,15,15.5,41.5339,134.945,-90.1403,47.1731,10.5256,208.92,-42.5782,176.09
-0.117,15.5,16,43.4633,138.8,-92.5122,48.1411,11.9501,214.685,-42.9067,180.799
-0.117,16,16.5,45.3928,142.656,-94.884,49.1092,13.3746,220.449,-43.2353,185.509
-0.117,16.5,17,47.3222,146.511,-97.2559,50.0772,14.7991,226.213,-43.5639,190.218
-0.117,17,17.5,49.2516,150.367,-99.6277,51.0453,16.2236,231.977,-43.8924,194.928
-0.117,17.5,18,51.181,154.222,-102,52.0133,17.6481,237.741,-44.221,199.638
-0.117,18,18.5,53.1104,158.077,-104.371,52.9813,19.0726,243.505,-44.5495,204.347
-0.117,18.5,19,55.0399,161.933,-106.743,53.9494,20.4971,249.269,-44.8781,209.057
-0.117,19,19.5,56.9693,165.788,-109.115,54.9174,21.9216,255.034,-45.2066,213.766
