-0.2925,8,8.1,13.806,38.0086,-28.8549,-3.22618,23.6093,60.2863,-15.0489,34.7824
-0.2925,8.1,8.2,14.0645,38.4056,-29.1196,-3.35096,24.0747,60.8659,-15.0551,35.0547
-0.2925,8.2,8.3,14.323,38.8026,-29.3843,-3.47574,24.5402,61.4455,-15.0614,35.3269
-0.2925,8.3,8.4,14.5814,39.1997,-29.6491,-3.60052,25.0056,62.0251,-15.0677,35.5991
-0.2925,8.4,8.5,14.8399,39.5967,-29.9138,-3.7253,25.4711,62.6047,-15.0739,35.8714
-0.2925,8.5,8.6,15.0984,39.9937,-30.1786,-3.85008,25.9365,63.1843,-15.0802,36.1436
-0.2925,8.6,8.7,15.3569,40.3907,-30.4433,-3.97486,26.4019,63.7639,-15.0864,36.4158
-0.2925,8.7,8.8,15.6154,40.7877,-30.7081,-4.09964,26.8674,64.3434,-15.0927,36.6881
-0.2925,8.8,8.9,15.8739,41.1847,-30.9728,-4.22442,27.3328,64.923,-15.0989,36.9603
-0.2925,8.9,9,16.1324,41.5818,-31.2376,-4.34919,27.7983,65.5026,-15.1052,37.2326
-0.2775,8,8.1,14.4894,38.3105,-28.3867,-2.56407,23.6168,60.1338,-13.8974,35.7464
-0.2775,8.1,8.2,14.7549,38.713,-28.6474,-2.67855,24.0789,60.715,-13.8925,36.0344
-0.2775,8.2,8.3,15.0205,39.1155,-28.9081,-2.79303,24.541,61.2962,-13.8876,36.3225
-0.2775,8.3,8.4,15.2861,39.518,-29.1688,-2.90751,25.003,61.8774,-13.8827,36.6105
-0.2775,8.4,8.5,15.5517,39.9205,-29.4295,-3.02199,25.4651,62.4586,-13.8778,36.8985
-0.2775,8.5,8.6,15.8173,40.3231,-29.6902,-3.13647,25.9272,63.0398,-13.8729,37.1866
-0.2775,8.6,8.7,16.0828,40.7256,-29.9509,-3.25095,26.3893,63.621,-13.868,37.4746
-0.2775,8.7,8.8,16.3484,41.1281,-30.2115,-3.36543,26.8513,64.2021,-13.8631,37.7626
-0.2775,8.8,8.9,16.614,41.5306,-30.4722,-3.47991,27.3134,64.7833,-13.8582,38.0507
-0.2775,8.9,9,16.8796,41.9331,-30.7329,-3.59439,27.7755,65.3645,-13.8533,38.3387
-0.2625,8,8.1,15.1631,38.6531,-27.9014,-1.81873,23.3919,60.1444,-12.7383,36.8344
-0.2625,8.1,8.2,15.4357,39.0609,-28.1576,-1.91915,23.845,60.7284,-12.7219,37.1417
-0.2625,8.2,8.3,15.7083,39.4687,-28.4139,-2.01957,24.2981,61.3123,-12.7056,37.4491
-0.2625,8.3,8.4,15.9809,39.8765,-28.6701,-2.12,24.7513,61.8962,-12.6892,37.7565
-0.2625,8.4,8.5,16.2535,40.2843,-28.9264,-2.22042,25.2044,62.4802,-12.6729,38.0639
-0.2625,8.5,8.6,16.526,40.6921,-29.1826,-2.32084,25.6574,63.0641,-12.6566,38.3712
-0.2625,8.6,8.7,16.7985,41.0999,-29.4388,-2.42127,26.1105,63.648,-12.6403,38.6786
-0.2625,8.7,8.8,17.071,41.5077,-29.6951,-2.52169,26.5635,64.232,-12.6241,38.986
-0.2625,8.8,8.9,17.3435,41.9155,-29.9513,-2.62211,27.0165,64.8159,-12.6078,39.2934
-0.2625,8.9,9,17.616,42.3233,-30.2076,-2.72253,27.4695,65.3999,-12.5916,39.6007
-0.2475,8,8.1,15.8265,39.0244,-27.3969,-0.953319,22.9647,60.2364,-11.5704,38.0711
-0.2475,8.1,8.2,16.1059,39.4373,-27.6483,-1.04219,23.4102,60.8234,-11.5424,38.3951
-0.2475,8.2,8.3,16.3853,39.8501,-27.8997,-1.13107,23.8558,61.4103,-11.5144,38.719
-0.2475,8.3,8.4,16.6647,40.2629,-28.1511,-1.21994,24.3013,61.9973,-11.4864,39.043
-0.2475,8.4,8.5,16.9441,40.6757,-28.4025,-1.30881,24.7469,62.5842,-11.4584,39.3669
-0.2475,8.5,8.6,17.2235,41.0886,-28.6539,-1.39769,25.1924,63.1712,-11.4303,39.6909
-0.2475,8.6,8.7,17.5029,41.5014,-28.9053,-1.48656,25.638,63.7582,-11.4023,40.0148
-0.2475,8.7,8.8,17.7823,41.9142,-29.1567,-1.57543,26.0835,64.3451,-11.3743,40.3388
-0.2475,8.8,8.9,18.0617,42.3271,-29.4081,-1.66431,26.5291,64.9321,-11.3463,40.6628
-0.2475,8.9,9,18.3412,42.7399,-29.6595,-1.75318,26.9746,65.5191,-11.3183,40.9867
-0.2325,8,8.1,16.4799,39.3603,-26.8594,-0.0705885,22.4959,60.2743,-10.3795,39.2897
-0.2325,8.1,8.2,16.7661,39.7777,-27.1055,-0.147802,22.9332,60.864,-10.3394,39.6299
-0.2325,8.2,8.3,17.0523,40.1952,-27.3516,-0.225015,23.3705,61.4537,-10.2993,39.9702
-0.2325,8.3,8.4,17.3385,40.6126,-27.5978,-0.302228,23.8078,62.0434,-10.2592,40.3104
-0.2325,8.4,8.5,17.6248,41.03,-27.8439,-0.379433,24.2451,62.633,-10.2191,40.6506
