-0.171,8,8.5,20.5832,41.5539,-23.162,4.01556,22.3496,58.934,0.0806212,42.9101
-0.171,8.5,9,22.2234,43.6819,-24.1777,3.87511,24.3955,61.8125,0.754302,44.8484
-0.171,9,9.5,23.8636,45.8099,-25.1934,3.73465,26.4413,64.6909,1.42798,46.7868
-0.171,9.5,10,25.5038,47.9378,-26.209,3.5942,28.4871,67.5693,2.10166,48.7251
-0.171,10,10.5,27.144,50.0658,-27.2247,3.45374,30.533,70.4478,2.77534,50.6635
-0.171,10.5,11,28.7842,52.1937,-28.2404,3.31329,32.5788,73.3262,3.44902,52.6018
-0.171,11,11.5,30.4244,54.3217,-29.2561,3.17283,34.6247,76.2047,4.12271,54.5402
-0.171,11.5,12,32.0646,56.4496,-30.2717,3.03238,36.6705,79.0831,4.79639,56.4785
-0.171,12,12.5,33.7048,58.5776,-31.2874,2.89192,38.7164,81.9615,5.47007,58.4169
-0.171,12.5,13,35.345,60.7056,-32.3031,2.75147,40.7622,84.84,6.14375,60.3552
-0.171,13,13.5,36.9852,62.8335,-33.3188,2.61101,42.808,87.7184,6.81743,62.2935
-0.171,13.5,14,38.6254,64.9615,-34.3344,2.47056,44.8539,90.5968,7.49111,64.2319
-0.171,14,14.5,40.2656,67.0894,-35.3501,2.3301,46.8997,93.4753,8.16479,66.1702
-0.171,14.5,15,41.9058,69.2174,-36.3658,2.18965,48.9456,96.3537,8.83847,68.1086
-0.171,15,15.5,43.546,71.3454,-37.3814,2.04919,50.9914,99.2322,9.51215,70.0469
-0.171,15.5,16,45.1861,73.4733,-38.3971,1.90874,53.0373,102.111,10.1858,71.9853
-0.171,16,16.5,46.8263,75.6013,-39.4128,1.76828,55.0831,104.989,10.8595,73.9236
-0.171,16.5,17,48.4665,77.7292,-40.4285,1.62783,57.1289,107.867,11.5332,75.862
-0.171,17,17.5,50.1067,79.8572,-41.4441,1.48737,59.1748,110.746,12.2069,77.8003
-0.171,17.5,18,51.7469,81.9852,-42.4598,1.34692,61.2206,113.624,12.8806,79.7386
-0.171,18,18.5,53.3871,84.1131,-43.4755,1.20647,63.2665,116.503,13.5542,81.677
-0.171,18.5,19,55.0273,86.2411,-44.4912,1.06601,65.3123,119.381,14.2279,83.6153
-0.171,19,19.5,56.6675,88.369,-45.5068,0.925556,67.3581,122.26,14.9016,85.5537
-0.171,19.5,20,58.3077,90.497,-46.5225,0.785101,69.404,125.138,15.5753,87.492
-0.171,20,20.5,59.9479,92.625,-47.5382,0.644646,71.4498,128.017,16.249,89.4304
-0.171,20.5,21,61.5881,94.7529,-48.5538,0.504192,73.4957,130.895,16.9226,91.3687
-0.171,21,21.5,63.2283,96.8809,-49.5695,0.363737,75.5415,133.773,17.5963,93.3071
